ID,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Sex
7055,0,0,0,0,0,0,0,CA,
3537,0,0,0,0,0,0,0,SP,
9081,0,0,0,0,0,0,0,SP,
4988,0,0,0,0,0,0,0,SA,
1050,0,0,0,0,0,0,0,GER,
5610,0,0,0,0,0,0,0,IND,
3526,0,0,0,0,0,0,0,SP,
5136,0,1,1,0,0,0,0,CA,
1411,0,0,0,0,0,0,0,SP,
701,1,0,0,0,0,0,0,SP,
6203,0,0,0,0,0,0,0,SP,
7192,0,0,0,0,0,0,1,SP,
5181,0,0,0,0,0,0,0,SP,
9220,0,0,0,0,0,1,0,SP,
7734,0,0,1,1,0,1,0,AUS,
10446,0,1,1,1,0,1,0,CA,
5524,0,0,0,0,0,1,0,US,
3830,0,0,0,0,0,0,0,CA,
5186,0,1,0,0,0,0,0,CA,
8514,0,0,0,0,0,0,0,SP,
7165,0,0,0,0,0,0,0,SP,
10236,0,0,0,0,0,0,0,SA,
2392,0,0,0,0,0,0,0,SP,
1920,0,0,0,0,0,0,0,SP,
3673,0,0,0,0,0,0,0,SA,
1453,0,0,0,0,0,0,0,SP,
4518,0,0,0,0,0,0,0,CA,
8969,0,0,0,0,0,0,0,SA,
387,0,0,0,0,0,0,0,US,
1079,0,1,0,0,0,0,0,IND,
164,0,0,0,0,0,0,0,SP,
3434,0,0,0,0,0,0,0,SP,
5721,0,0,1,0,0,0,0,CA,
8418,0,0,0,0,0,0,0,GER,
5300,0,0,0,0,0,0,0,SP,
10424,0,0,0,0,0,0,0,SA,
11171,0,0,0,0,0,0,0,AUS,
1600,0,0,0,0,0,0,0,SA,
7851,0,0,0,0,0,0,0,SP,
10701,0,0,1,1,0,0,0,US,
891,0,0,0,0,0,0,0,SP,
6912,0,0,0,0,0,0,0,SP,
5967,0,0,0,0,0,0,0,GER,
2109,0,0,1,0,0,1,0,SP,
6292,0,0,1,0,0,1,0,GER,
8537,0,0,0,1,0,1,0,SP,
9576,0,0,0,0,0,0,0,SP,
5935,0,0,0,0,0,0,0,IND,
10264,1,0,0,0,0,1,0,SA,
234,1,0,0,0,0,1,0,SP,
3202,0,1,1,0,0,0,0,SA,
1103,1,0,1,0,0,1,0,AUS,
610,0,0,0,0,0,0,0,AUS,
4480,0,0,0,0,0,0,0,SA,
10660,0,1,0,0,0,0,0,SP,
9353,0,1,0,0,0,0,0,IND,
4120,0,0,0,0,0,0,0,IND,
2836,0,0,0,0,0,0,0,GER,
9579,0,0,0,0,0,0,0,CA,
5841,0,0,0,0,0,0,0,SP,
3174,0,1,1,1,1,1,0,SP,
5536,0,1,1,1,1,1,0,CA,
2061,0,1,0,0,0,0,0,SP,
8477,0,0,0,0,0,0,0,SP,
640,0,0,0,0,0,0,0,SP,
3828,0,0,0,0,0,0,0,SP,
4093,0,0,0,0,0,0,0,CA,
8624,0,0,0,0,0,0,0,SA,
2802,0,0,0,0,0,0,0,AUS,
368,0,0,0,0,0,0,0,IND,
3599,0,0,0,0,0,0,0,SP,
3389,0,0,0,0,0,0,0,SP,
10710,0,0,0,0,0,0,0,SP,
7118,1,0,0,0,0,1,0,CA,
4937,0,0,0,0,0,0,0,SP,
1127,0,0,1,0,0,0,0,SP,
833,0,0,0,0,0,0,0,SP,
3565,0,0,0,0,0,0,0,SP,
6086,0,0,0,1,0,0,0,AUS,
1763,1,0,1,1,0,1,0,CA,
4697,0,0,0,0,0,0,0,SA,
182,0,0,0,0,0,0,0,SP,
1165,0,0,0,0,0,0,0,SA,
5386,0,1,1,1,0,1,0,SA,
6024,0,1,1,1,0,1,0,SP,
2678,0,0,0,0,0,0,0,AUS,
5790,0,0,0,0,0,0,0,SP,
236,0,0,0,0,0,0,0,CA,
6001,0,0,0,0,0,0,0,SP,
6250,0,0,0,0,0,1,0,SP,
1168,0,0,0,0,0,0,0,SP,
10749,0,0,0,0,0,0,0,SP,
2926,0,1,0,0,1,0,0,SA,
716,0,0,0,0,0,0,0,SP,
6544,0,0,0,0,0,0,0,GER,
4298,0,0,0,0,0,0,0,SP,
5823,0,0,0,0,0,0,0,IND,
8375,0,0,0,0,0,0,0,AUS,
5723,0,0,0,0,0,0,0,SP,
5763,0,0,0,0,0,0,0,CA,
8727,0,0,0,0,0,0,0,SA,
3056,0,0,0,0,0,0,0,SA,
8442,0,0,0,0,0,0,0,CA,
3712,0,1,0,0,0,0,0,IND,
10722,1,0,0,0,0,0,0,IND,
2406,0,0,0,0,0,0,0,AUS,
7313,0,0,0,1,0,0,0,CA,
2656,0,0,0,0,0,0,0,CA,
1993,0,1,0,0,0,0,0,US,
4136,0,0,0,0,0,0,0,SP,
2928,0,0,0,0,0,0,0,SP,
2920,0,0,0,0,0,0,0,ME,
6661,0,0,0,0,0,0,0,SP,
5462,0,0,0,0,0,0,0,IND,
10897,0,0,0,0,0,0,0,AUS,
10542,0,0,0,0,0,0,0,SP,
5756,0,0,0,0,0,0,0,SP,
3570,0,0,0,0,0,0,0,SA,
1072,0,0,0,0,0,0,0,CA,
9606,0,0,1,1,0,1,0,SP,
2730,0,0,0,0,0,0,0,CA,
2995,0,0,0,0,0,0,0,SP,
8210,0,0,0,0,0,0,0,SP,
773,0,0,0,0,0,0,0,IND,
5272,0,0,0,0,0,0,0,SA,
5125,0,0,0,0,0,0,0,SP,
4391,0,0,0,0,0,0,0,SA,
6283,0,0,0,0,0,0,0,SP,
3421,0,0,0,0,0,0,0,AUS,
5731,0,0,0,0,0,0,0,SP,
7152,0,0,0,0,0,0,0,GER,
3919,0,0,0,1,0,1,0,CA,
6097,0,0,0,0,0,0,0,SA,
5150,0,0,0,0,0,0,0,SP,
10479,0,0,0,0,0,0,0,AUS,
5966,0,1,0,0,0,0,0,SP,
3439,0,0,0,0,0,0,0,SP,
6609,0,0,0,0,0,1,0,SA,
5393,0,0,0,0,0,0,0,SP,
9014,0,0,0,0,0,0,0,IND,
4050,0,0,0,0,0,0,0,CA,
6862,0,0,0,0,0,0,0,SP,
8315,0,0,0,0,0,0,0,US,
5184,0,0,0,0,0,0,0,SP,
3643,0,0,1,0,0,0,0,CA,
2589,0,0,0,0,0,0,0,AUS,
4887,0,0,0,0,0,0,0,CA,
10104,0,0,0,0,0,0,0,CA,
3254,0,0,0,0,0,0,0,SP,
2004,0,0,0,0,0,0,0,SP,
6142,0,0,0,0,0,0,1,SP,
8553,0,0,0,0,0,0,0,SP,
9805,0,0,0,0,0,0,0,CA,
849,0,0,0,0,0,0,0,SP,
1606,0,0,0,0,0,0,0,SA,
125,0,1,0,0,0,0,0,IND,
9305,0,0,0,0,0,0,0,SP,
4706,0,0,0,0,0,0,0,CA,
4437,0,0,0,0,0,0,0,SP,
3081,0,0,0,0,0,0,0,SP,
3536,0,0,0,0,0,0,0,IND,
8686,0,0,0,0,0,0,0,SP,
9707,0,1,0,0,1,0,0,SP,
10872,0,1,0,0,1,0,0,SP,
9058,1,0,1,1,0,1,0,SP,
4640,0,0,0,0,0,0,0,SA,
2525,0,0,0,0,0,1,0,CA,
9503,0,0,0,0,0,0,0,SP,
10704,0,0,0,0,0,0,0,SP,
2669,0,0,0,0,0,0,0,SP,
10037,0,0,0,0,0,0,0,SA,
5680,0,0,0,0,0,0,0,SP,
3726,0,0,0,0,0,0,0,SA,
4548,0,0,0,0,0,0,0,CA,
4599,0,0,0,0,0,0,0,CA,
879,0,0,0,0,0,0,0,SA,
7409,0,0,0,0,0,0,0,SP,
1964,0,0,0,0,0,0,0,SP,
0,0,0,0,0,0,0,0,SA,
4860,0,0,0,0,0,0,0,SP,
425,0,0,0,0,0,0,0,IND,
9500,0,0,0,0,0,0,1,SP,
3074,0,0,0,0,0,1,0,SP,
5140,0,0,0,0,0,0,0,SP,
2611,0,0,1,0,0,0,0,SA,
916,0,0,0,0,0,0,0,SP,
10413,0,0,0,0,0,0,0,SP,
3696,0,0,0,0,0,0,0,SP,
304,0,0,0,0,0,0,0,SP,
5113,1,0,0,0,0,1,0,SP,
2863,0,1,0,1,0,0,0,SP,
4597,0,0,0,0,0,0,0,SA,
675,0,0,0,0,0,0,0,SP,
4483,0,0,0,0,0,0,0,SA,
1502,0,0,0,0,0,0,0,SP,
736,0,0,0,0,0,0,0,IND,
4487,0,0,0,0,0,1,0,SA,
3412,0,1,0,0,0,0,0,SP,
1744,0,0,0,0,0,0,0,SP,
5837,0,0,0,0,0,0,0,SP,
3422,0,1,0,0,1,0,0,GER,
7462,0,0,0,0,0,0,0,CA,
10702,0,0,0,0,0,0,0,SP,
2115,0,1,0,0,0,0,0,GER,
4138,1,0,0,0,0,0,0,SP,
11091,0,0,0,0,0,0,0,GER,
7712,0,0,0,0,0,0,0,US,
3535,0,0,0,0,0,0,0,SP,
5899,1,0,0,0,0,0,0,US,
8749,0,0,0,0,0,0,0,SP,
10955,0,0,0,0,0,1,0,SP,
9491,0,0,0,0,0,0,0,SA,
5286,0,0,0,0,0,0,0,CA,
3409,1,0,0,0,0,0,0,SA,
2544,0,0,0,0,0,0,0,IND,
2118,0,0,0,0,0,0,0,SP,
9370,0,0,0,0,0,0,0,CA,
4864,0,0,0,0,0,0,0,CA,
405,1,0,0,0,0,0,0,SP,
10513,0,0,0,1,0,0,0,SP,
5138,0,0,0,0,0,0,0,SP,
8387,0,0,0,0,0,0,0,SP,
378,0,0,0,0,0,0,0,SP,
5846,0,0,0,0,0,0,0,GER,
8870,0,0,0,0,0,1,0,SP,
10340,0,0,0,0,0,0,0,SP,
7290,0,0,0,0,0,0,0,SP,
8895,0,0,0,0,0,0,0,SP,
3635,0,0,0,0,0,0,0,SA,
11178,0,0,0,0,0,0,0,GER,
2410,0,0,0,0,0,0,0,SP,
3281,0,0,0,0,0,0,0,SP,
9905,1,0,0,0,0,0,0,SP,
2437,0,1,0,1,0,0,0,SP,
2565,0,1,0,0,0,0,0,SA,
7912,1,0,0,0,0,0,0,US,
7072,0,0,0,0,0,0,0,AUS,
1409,0,0,0,0,0,0,0,US,
5314,0,0,0,0,0,0,0,SP,
7215,0,1,1,1,0,1,0,CA,
8858,0,1,0,0,0,0,0,CA,
895,0,0,0,0,0,0,0,SP,
10313,0,0,0,0,0,0,0,SP,
642,0,0,0,0,0,0,0,CA,
8504,0,0,1,0,0,0,0,GER,
1020,0,0,1,0,0,0,0,SP,
3717,1,0,0,0,0,0,0,SP,
7646,0,0,0,0,0,0,0,SP,
5796,0,0,1,0,0,0,0,SP,
8625,0,0,0,0,0,0,0,US,
5407,1,0,0,0,0,0,0,SA,
4356,0,1,1,0,0,0,0,SP,
2886,0,1,0,1,0,0,0,SP,
10057,0,0,0,0,0,1,0,SP,
10741,0,0,0,0,0,0,0,SP,
5491,0,0,0,0,0,0,0,AUS,
4442,0,0,0,0,0,0,0,CA,
3972,0,0,0,0,0,0,0,SP,
2431,0,0,0,0,0,0,0,SP,
7899,0,0,0,0,0,0,0,AUS,
9703,1,0,0,0,0,1,0,SA,
6927,0,0,0,0,0,0,0,SA,
7005,0,1,0,0,0,0,0,SA,
246,0,0,0,0,0,0,0,SP,
4796,0,0,0,0,0,0,0,SP,
4725,0,0,0,0,0,0,0,SP,
3286,0,0,0,0,0,0,0,SP,
10680,0,0,0,0,0,0,0,SP,
4297,0,0,0,0,0,0,0,IND,
7327,0,0,0,0,0,0,0,SP,
1553,0,1,0,1,0,0,0,GER,
1665,1,0,1,0,1,1,0,SA,
10640,0,0,0,0,0,0,0,SP,
7620,0,0,0,0,0,0,0,IND,0
7761,0,0,0,0,0,0,0,AUS,0
5062,0,0,0,0,0,0,0,SA,0
6349,0,0,0,0,0,0,0,SP,0
3386,0,0,0,0,0,0,0,SP,0
8175,0,0,0,0,0,0,0,SA,0
6245,0,0,0,0,0,0,0,SP,0
8780,0,0,0,0,0,0,0,SP,0
2276,0,0,0,0,0,0,0,SP,0
1172,0,1,1,1,0,1,0,SP,0
3225,1,0,0,0,0,1,0,SP,0
8629,0,0,0,0,0,0,0,CA,0
798,0,0,0,0,0,0,0,SP,0
269,0,0,0,0,0,0,0,SP,0
8213,0,0,0,0,0,1,0,SP,0
10245,0,0,0,0,0,0,0,SP,0
2447,0,0,0,0,0,0,0,IND,0
9817,0,0,0,0,0,0,0,IND,0
1371,0,0,0,0,0,0,0,AUS,0
8093,0,0,0,1,0,0,0,SP,0
713,0,0,0,0,0,0,0,SP,0
11051,0,0,0,0,0,0,0,CA,0
5545,0,0,0,0,0,0,0,SP,0
5283,0,0,0,0,0,0,0,SP,0
5010,0,0,0,0,0,0,0,SP,0
7495,0,0,0,0,0,0,0,SP,0
4368,0,0,0,0,0,0,0,SP,0
6303,0,0,0,0,0,0,0,CA,0
1030,0,0,0,0,0,0,0,SA,0
10364,0,0,0,0,0,0,0,SP,0
6945,0,0,0,0,0,0,0,SP,0
8562,0,0,0,0,0,0,0,SP,0
2918,0,0,0,0,0,0,0,SP,0
9167,0,0,0,0,0,0,0,SP,0
4743,0,0,0,0,0,0,0,US,0
10742,0,0,1,0,0,0,0,SP,0
10965,0,0,0,1,0,0,0,SP,0
7129,0,0,0,0,0,0,0,SP,0
3732,0,0,0,0,0,0,0,CA,0
7124,0,0,0,0,0,0,0,CA,0
10686,0,0,0,0,0,0,0,SP,0
7247,0,1,0,0,0,0,0,GER,0
1513,0,0,0,0,0,0,0,SP,0
460,0,0,0,0,0,0,0,SA,0
6653,0,0,0,0,0,1,0,SP,0
9400,0,0,0,0,0,0,0,SP,0
7106,0,0,0,0,0,0,0,SP,0
4252,0,0,0,0,0,0,0,SP,0
9240,0,0,0,0,0,0,0,SP,0
10770,0,0,0,0,0,0,0,CA,0
176,0,0,0,0,0,0,0,SP,0
6870,0,0,0,0,0,0,0,SP,0
143,0,0,0,0,0,0,0,US,0
6445,0,0,0,0,0,0,0,SA,0
4278,0,0,0,0,0,1,0,IND,0
6906,0,1,1,1,0,1,0,SP,0
4637,0,0,0,1,0,0,0,SA,0
8690,0,0,0,0,0,0,0,CA,0
1173,0,1,1,0,0,1,0,SP,0
1928,1,0,0,0,0,0,0,SA,0
9029,0,0,0,0,0,0,0,SP,0
10299,0,0,0,0,0,1,0,SP,0
9246,0,0,0,0,0,0,0,IND,0
4943,0,1,1,0,0,0,0,SP,0
4122,0,0,0,1,0,1,0,SP,0
2853,0,0,0,0,0,0,0,CA,0
902,0,0,0,0,0,0,0,CA,0
1672,0,0,0,0,0,0,0,SA,0
7254,0,0,0,0,0,0,0,SA,0
8775,0,0,0,0,0,0,0,AUS,0
9543,0,0,0,0,0,0,0,SP,0
7093,0,0,0,0,0,0,0,SP,0
2894,0,1,1,1,0,1,0,SP,0
5956,0,0,0,0,0,0,0,AUS,0
1921,0,0,0,0,0,0,0,SP,0
5057,0,0,0,0,0,0,0,SP,0
10260,0,0,0,0,0,0,0,SP,0
2262,0,0,0,0,0,0,0,SA,0
7930,0,0,0,0,0,0,0,SP,0
1461,0,0,0,0,0,0,0,CA,0
7514,0,0,0,0,0,0,0,AUS,0
6461,0,1,0,0,0,0,0,SP,0
257,0,0,0,0,0,0,0,SP,0
9460,0,0,0,0,0,0,0,SP,0
3855,0,0,0,0,0,0,0,CA,0
367,0,0,0,0,0,0,0,CA,0
9265,0,0,0,0,0,0,0,SA,0
1990,1,0,0,0,0,0,0,SP,0
3594,0,0,0,0,0,0,0,CA,0
9292,0,0,0,0,0,0,0,SP,0
6218,0,1,0,0,0,0,0,SP,0
6528,0,0,0,0,0,0,0,SP,0
10164,0,1,1,0,0,0,0,SP,0
9937,0,0,0,0,0,0,0,US,0
274,0,0,0,0,0,0,0,GER,0
5250,0,0,1,0,0,1,0,AUS,0
11010,0,0,0,0,0,0,0,SP,0
6969,0,0,0,0,0,0,0,AUS,0
10735,0,0,0,0,0,0,0,SA,0
5068,0,0,0,0,0,0,0,SP,0
9974,0,0,0,0,0,0,0,SA,0
7053,0,0,0,0,0,0,0,SA,0
3179,0,0,0,0,0,0,0,SP,0
8082,0,0,0,0,0,1,0,AUS,0
1362,0,0,0,0,0,0,0,GER,0
6768,0,0,0,0,0,0,0,CA,0
2375,0,0,0,0,0,0,0,SP,0
6856,0,0,0,0,0,1,0,GER,0
4066,0,0,0,0,0,0,0,SP,0
4333,0,1,0,0,0,0,0,IND,0
2948,0,0,0,0,0,0,0,CA,0
4927,0,0,0,0,0,0,0,SA,0
7426,0,0,0,0,0,0,0,SP,0
8360,0,0,0,0,0,0,0,SP,0
4058,0,1,0,0,0,0,0,SP,0
10755,0,0,0,0,0,0,0,AUS,0
8414,0,0,0,0,0,0,0,SP,0
6810,0,0,1,0,0,1,0,SA,0
3839,0,0,0,0,0,0,0,SP,0
3483,0,1,0,1,1,1,0,CA,0
238,0,0,0,0,0,0,0,SP,0
591,0,0,0,0,0,0,0,IND,0
5063,0,0,0,0,0,0,0,SP,0
4303,0,0,0,0,0,0,0,CA,0
2258,0,0,0,0,0,0,0,SP,0
7301,0,0,0,0,0,1,0,SP,0
11121,0,0,0,0,0,0,0,IND,0
5287,0,0,0,0,0,0,0,SP,0
6457,0,0,0,0,0,0,0,SA,0
3559,0,0,0,0,0,0,0,IND,0
5577,0,0,0,0,0,0,0,SP,0
641,1,0,0,0,0,0,0,IND,0
954,0,0,0,0,0,0,0,AUS,0
1834,0,0,0,0,0,0,0,SA,0
8789,0,0,0,0,0,0,0,SP,0
10584,0,0,0,0,0,0,0,SP,0
2337,0,0,0,0,0,0,0,SP,0
6071,0,0,0,0,0,0,0,SP,0
295,0,0,0,0,0,0,0,SP,0
10203,0,0,0,0,0,0,0,SP,0
3968,0,1,1,0,1,1,0,CA,0
4037,0,0,0,0,0,0,0,SA,0
6932,0,0,1,0,0,0,0,SP,0
10159,0,0,0,0,0,0,0,AUS,0
1177,0,0,0,0,0,0,0,SP,0
9426,0,0,0,0,0,0,0,SP,0
10637,0,0,0,0,0,0,1,SP,0
10826,0,0,0,0,0,0,0,SP,0
4086,0,0,0,0,0,0,0,GER,0
10304,0,0,0,0,0,0,0,SP,0
7998,0,0,0,0,0,0,0,IND,0
10992,0,0,0,0,0,0,0,SA,0
6383,0,0,0,0,0,0,0,SA,0
10536,0,0,0,0,0,0,0,SP,0
6036,0,0,1,0,0,0,0,SP,0
11092,0,0,0,0,0,0,0,SA,0
538,0,0,0,0,0,0,0,SA,0
10022,0,0,0,0,0,0,0,SP,0
10157,0,0,0,0,0,0,0,CA,0
3503,0,0,0,0,0,0,0,SA,0
146,0,0,0,1,0,0,0,SP,0
5538,1,0,1,1,0,1,0,SP,0
3910,1,0,1,1,0,1,0,SP,0
4227,0,0,0,0,0,0,0,SP,0
6634,0,0,0,0,0,0,0,SA,0
8916,0,0,0,0,0,0,0,SA,0
6460,0,0,0,0,0,0,0,IND,0
5883,0,0,0,0,0,0,0,SP,0
10091,0,0,0,0,0,0,0,SP,0
697,0,0,1,0,0,0,0,SP,0
2607,0,0,0,0,0,0,0,SP,0
8427,0,0,0,0,0,0,0,SP,0
217,0,0,0,0,0,0,0,CA,0
6202,0,0,0,0,0,0,0,SP,0
3856,0,0,0,0,0,0,0,SP,0
10648,0,0,0,0,0,0,0,SP,0
5120,0,0,0,0,0,0,0,SA,0
6749,0,0,0,0,0,0,0,SP,0
1584,0,0,0,0,0,0,0,SA,0
9559,1,0,0,0,0,0,0,CA,0
771,0,0,0,0,0,0,0,GER,0
5237,0,0,0,0,0,0,0,AUS,0
2461,0,0,0,0,0,0,0,CA,0
5474,0,0,0,0,0,0,0,US,0
2895,0,0,0,0,0,0,0,IND,0
7972,0,0,0,0,0,0,0,SP,0
10067,0,0,0,0,0,0,0,GER,0
500,0,1,1,1,0,1,0,SP,0
922,1,0,0,0,0,0,0,GER,0
2861,0,0,0,0,0,0,0,SP,0
375,0,0,0,0,0,0,0,SP,0
10936,0,0,0,0,0,0,0,AUS,0
10314,0,1,0,1,0,1,0,IND,0
4240,0,0,0,0,0,0,0,SP,0
2674,0,0,0,0,0,1,0,US,0
2563,0,0,0,0,0,0,0,IND,0
8312,0,0,0,0,0,0,0,SP,0
6999,0,0,0,0,0,0,0,IND,0
7574,0,0,0,0,0,0,0,SA,0
5223,0,0,0,0,0,0,0,SA,0
2952,0,0,0,0,0,0,0,SP,0
7683,0,0,0,0,0,0,0,SP,0
9481,0,0,0,0,0,0,0,CA,0
9907,0,0,0,0,0,0,0,GER,0
5454,0,0,0,0,0,0,0,US,0
3798,0,0,0,0,0,0,0,SP,0
7281,0,0,0,0,0,0,0,AUS,0
4259,0,0,0,0,0,0,0,IND,0
2549,0,0,0,0,0,0,0,SP,0
6437,0,0,0,0,0,0,0,SP,0
2488,0,0,0,0,0,0,0,SP,0
3945,1,0,0,0,0,1,0,SP,0
702,0,0,0,0,0,0,0,SP,0
9010,1,0,1,1,0,1,0,SP,0
9710,0,0,0,0,0,0,0,SP,0
1509,0,1,1,1,1,1,0,SP,0
9120,0,0,0,0,0,0,0,SP,0
5252,0,0,0,0,0,0,0,SP,0
5959,0,0,0,0,0,0,0,IND,0
7441,0,0,0,0,0,0,0,US,0
4271,0,0,0,0,0,0,0,IND,0
4095,0,0,0,0,0,0,0,US,0
8852,0,0,0,0,0,0,0,SP,0
7698,0,0,0,0,0,0,0,IND,0
4174,0,0,0,0,0,0,0,SP,0
3182,1,0,0,0,0,1,0,IND,0
193,1,0,0,0,0,0,0,SP,0
5229,0,0,0,0,0,0,0,GER,0
5555,0,0,0,0,0,0,0,SP,0
7732,0,0,0,0,0,0,0,SP,0
310,0,0,0,0,0,0,0,CA,0
6261,0,0,0,0,0,0,0,IND,0
6274,0,1,1,0,0,0,0,SA,0
1655,0,0,0,0,0,0,0,AUS,0
2740,0,0,0,0,0,0,0,SP,0
4328,0,0,0,0,0,0,0,SP,0
17,0,0,0,0,0,0,0,SP,0
9153,0,0,0,0,0,0,0,SP,0
520,0,0,0,0,0,0,0,SP,0
8372,0,0,0,0,0,0,0,SA,0
73,0,0,0,0,0,0,0,IND,0
2002,0,0,0,0,0,0,0,SP,0
6059,0,0,0,0,0,1,0,SP,0
11166,0,0,0,0,0,0,0,SP,0
6257,0,0,0,0,0,0,0,SA,0
9224,0,0,0,0,0,0,0,SA,0
8732,0,1,1,0,0,1,0,SP,0
955,1,0,0,0,0,1,0,SA,0
4910,0,0,0,0,0,0,0,US,0
564,0,1,0,0,0,1,0,SP,0
8931,0,0,0,1,0,0,0,SA,0
1998,0,0,0,0,0,0,0,IND,0
1250,0,0,0,0,0,0,0,SP,0
8397,1,0,0,0,0,0,0,SP,0
9672,0,0,0,0,0,0,0,CA,0
2125,0,0,0,0,0,0,0,US,0
5975,0,0,0,0,0,0,0,CA,0
983,1,0,0,0,0,0,0,US,0
9938,0,0,1,0,0,0,0,IND,0
4385,0,0,0,0,0,0,0,SP,0
1612,0,0,0,0,0,0,0,AUS,0
803,0,0,0,0,0,0,0,SP,0
10675,0,0,0,0,0,1,0,SP,0
7004,1,0,0,0,0,0,0,IND,0
4432,0,0,0,0,0,0,0,SP,0
5079,0,0,0,0,0,0,0,AUS,0
4475,0,0,0,0,0,0,0,SP,0
10868,0,0,0,0,0,0,0,SP,0
6742,0,0,0,0,0,0,1,SP,0
5692,0,0,0,0,0,0,0,SA,0
339,0,1,0,0,0,1,0,SP,0
10398,0,0,0,0,0,0,0,SP,0
8017,0,0,0,0,0,0,0,SA,0
3722,0,0,0,0,0,0,0,SP,0
7326,0,0,0,0,0,0,0,CA,0
2416,0,0,0,0,0,0,0,SP,0
1878,0,0,0,0,0,0,0,SP,0
5278,0,0,0,1,0,0,0,GER,0
5734,0,0,0,0,0,0,0,SP,0
4370,0,0,0,0,0,0,0,IND,0
8405,0,0,0,0,0,0,0,SA,0
7617,0,0,0,0,0,0,0,SP,0
10339,0,0,0,0,0,0,0,AUS,0
6376,0,0,0,0,0,0,0,AUS,0
2150,0,0,0,0,0,0,0,CA,0
7386,0,0,0,0,0,0,0,CA,0
3006,0,0,0,0,0,0,0,CA,0
11088,0,0,0,0,0,0,0,SP,0
5185,0,0,0,0,0,0,0,SA,0
3523,0,0,0,0,0,0,0,SP,0
55,0,0,0,0,0,0,0,SP,0
3807,0,0,0,0,0,0,0,SP,0
2453,0,0,0,0,0,0,0,SP,0
7787,0,0,0,0,0,0,0,CA,0
2230,0,0,0,0,0,0,0,GER,0
8146,0,0,0,0,0,0,0,SA,0
988,0,0,0,1,0,0,0,SP,0
4832,0,0,0,0,0,0,0,SP,0
3152,0,0,0,0,0,0,0,IND,0
11188,0,0,0,0,0,0,0,SP,0
361,0,0,0,0,0,0,0,AUS,0
5939,0,0,0,0,0,0,0,SP,0
9349,0,0,1,1,0,0,0,GER,0
819,0,0,0,0,0,0,0,SP,0
10120,0,0,0,0,0,0,0,US,0
4541,0,0,0,0,0,0,0,CA,0
2456,0,0,0,0,0,0,0,SA,0
2516,0,0,0,0,0,0,0,SP,0
11013,0,0,0,0,0,0,0,SP,0
9988,0,0,0,0,0,0,0,CA,0
1627,0,0,0,1,0,0,0,SP,0
1490,0,0,0,0,0,0,0,CA,0
6710,0,0,0,0,0,0,0,SP,0
7375,0,0,0,0,0,0,0,SA,0
10144,0,0,0,0,0,0,0,SA,0
3138,0,1,1,1,1,1,0,SP,0
1440,0,0,0,0,0,0,0,SP,0
4200,0,0,0,0,0,0,0,SA,0
4998,0,0,0,1,0,0,0,SP,0
7321,0,0,0,1,0,0,0,IND,0
8663,0,0,0,0,0,0,0,AUS,0
1958,0,0,0,0,0,0,0,SP,0
6963,0,0,1,0,0,0,0,SA,0
1065,0,0,0,0,0,0,0,US,0
2712,0,0,0,0,0,0,0,AUS,0
6049,1,0,0,1,0,0,0,SP,0
6605,0,1,0,0,0,0,0,SP,0
11181,0,0,0,0,0,0,0,CA,0
5234,0,0,0,0,0,0,0,CA,0
5253,0,0,0,0,0,0,0,SP,0
11148,0,0,0,0,0,0,0,SP,0
6289,0,0,0,0,0,0,0,SP,0
9743,0,0,1,0,0,0,0,CA,0
9209,0,0,0,0,0,0,0,SA,0
6417,0,0,0,0,0,0,0,SP,0
7937,0,0,0,0,0,0,0,SP,0
6488,0,0,0,0,0,0,0,GER,0
3194,0,0,0,0,0,0,0,CA,0
231,0,0,0,0,0,0,0,SP,0
9697,0,0,0,0,0,0,0,SP,0
4676,0,0,0,0,0,0,0,SP,0
8079,0,0,0,0,0,0,0,SA,0
10032,0,0,0,0,0,0,0,SA,0
10505,0,0,0,0,0,0,0,SA,0
2005,0,0,0,0,0,0,0,CA,0
6940,1,0,0,0,0,0,0,SP,0
2304,0,0,0,0,0,0,0,SA,0
3170,0,0,0,0,0,0,0,SP,0
10466,0,0,0,0,0,0,0,SP,0
7325,0,0,0,0,0,0,0,SP,0
455,0,0,0,0,0,0,0,SP,0
7592,0,0,0,0,0,0,0,SP,0
4547,0,0,0,0,0,0,0,SP,0
6825,0,0,0,0,0,0,0,CA,0
2961,1,0,0,0,0,0,0,SP,0
8700,0,0,0,0,0,0,0,SA,0
2278,0,0,0,0,0,0,0,US,0
10703,0,0,0,0,0,0,0,SP,0
9,0,0,0,0,0,0,0,CA,0
2804,0,0,0,0,0,1,0,IND,0
4915,0,0,0,0,0,0,0,GER,0
3010,1,0,1,1,0,0,0,SP,0
4279,0,0,0,0,0,0,0,SP,0
2564,0,0,0,0,0,0,0,SP,0
1137,1,0,0,1,0,0,0,SP,0
5084,0,0,0,0,0,0,0,SP,0
7094,0,0,0,0,0,0,0,GER,0
6327,0,0,0,0,0,0,0,US,0
6131,0,0,0,0,0,0,0,SP,0
5798,0,0,0,0,0,0,0,GER,0
10379,0,0,0,0,0,0,0,SP,0
606,0,0,0,0,0,0,0,SP,0
7801,0,0,0,0,0,0,0,SA,0
2445,0,0,0,0,0,0,0,SP,0
5346,0,0,0,0,0,0,0,GER,0
